Date,Open,High,Low,Close,Adj Close,Volume
2023-11-08,8.280000,8.280000,8.280000,8.280000,7.494905,0
2023-11-09,8.250000,8.250000,8.250000,8.250000,7.467750,0
2023-11-10,8.280000,8.280000,8.280000,8.280000,7.494905,0
2023-11-13,8.280000,8.280000,8.280000,8.280000,7.494905,0
2023-11-14,8.400000,8.400000,8.400000,8.400000,7.603528,0
2023-11-15,8.390000,8.390000,8.390000,8.390000,7.594476,0
2023-11-16,8.400000,8.400000,8.400000,8.400000,7.603528,0
2023-11-17,8.420000,8.420000,8.420000,8.420000,7.621631,0
2023-11-20,8.450000,8.450000,8.450000,8.450000,7.648787,0
2023-11-21,8.450000,8.450000,8.450000,8.450000,7.648787,0
2023-11-22,8.460000,8.460000,8.460000,8.460000,7.657838,0
2023-11-23,null,null,null,null,null,null
2023-11-24,8.460000,8.460000,8.460000,8.460000,7.657838,0
2023-11-27,8.470000,8.470000,8.470000,8.470000,7.666890,0
2023-11-28,8.500000,8.500000,8.500000,8.500000,7.694046,0
2023-11-29,8.540000,8.540000,8.540000,8.540000,7.730253,0
2023-11-30,8.480000,8.480000,8.480000,8.480000,7.732989,0
2023-12-01,8.530000,8.530000,8.530000,8.530000,7.778585,0
2023-12-04,8.510000,8.510000,8.510000,8.510000,7.760345,0
2023-12-05,8.540000,8.540000,8.540000,8.540000,7.787704,0
2023-12-06,8.540000,8.540000,8.540000,8.540000,7.787704,0
2023-12-07,8.560000,8.560000,8.560000,8.560000,7.805943,0
2023-12-08,8.550000,8.550000,8.550000,8.550000,7.796824,0
2023-12-11,8.560000,8.560000,8.560000,8.560000,7.805943,0
2023-12-12,8.580000,8.580000,8.580000,8.580000,7.824180,0
2023-12-13,8.670000,8.670000,8.670000,8.670000,7.906249,0
2023-12-14,8.730000,8.730000,8.730000,8.730000,7.960966,0
2023-12-15,8.730000,8.730000,8.730000,8.730000,7.960966,0
2023-12-18,8.740000,8.740000,8.740000,8.740000,7.970085,0
2023-12-19,8.760000,8.760000,8.760000,8.760000,7.988324,0
2023-12-20,8.750000,8.750000,8.750000,8.750000,7.979204,0
2023-12-21,8.770000,8.770000,8.770000,8.770000,7.997442,0
2023-12-22,8.780000,8.780000,8.780000,8.780000,8.006563,0
2023-12-27,8.820000,8.820000,8.820000,8.820000,8.043037,0
2023-12-28,8.810000,8.810000,8.810000,8.810000,8.033919,0
2023-12-29,8.750000,8.750000,8.750000,8.750000,8.036674,0
2024-01-02,null,null,null,null,null,null
2024-01-03,null,null,null,null,null,null
2024-01-04,null,null,null,null,null,null
2024-01-05,null,null,null,null,null,null
2024-01-08,null,null,null,null,null,null
2024-01-09,8.700000,8.700000,8.700000,8.700000,7.990749,0
2024-01-10,8.720000,8.720000,8.720000,8.720000,8.009121,0
2024-01-11,8.740000,8.740000,8.740000,8.740000,8.027490,0
2024-01-12,8.770000,8.770000,8.770000,8.770000,8.055044,0
2024-01-15,null,null,null,null,null,null
2024-01-16,8.730000,8.730000,8.730000,8.730000,8.018304,0
2024-01-17,8.680000,8.680000,8.680000,8.680000,7.972381,0
2024-01-18,8.700000,8.700000,8.700000,8.700000,7.990749,0
2024-01-19,8.740000,8.740000,8.740000,8.740000,8.027490,0
2024-01-22,8.760000,8.760000,8.760000,8.760000,8.045860,0
2024-01-23,8.760000,8.760000,8.760000,8.760000,8.045860,0
2024-01-24,8.770000,8.770000,8.770000,8.770000,8.055044,0
2024-01-25,null,null,null,null,null,null
2024-01-26,8.800000,8.800000,8.800000,8.800000,8.082599,0
2024-01-29,8.830000,8.830000,8.830000,8.830000,8.110150,0
2024-01-30,8.830000,8.830000,8.830000,8.830000,8.110150,0
2024-01-31,8.760000,8.760000,8.760000,8.760000,8.103679,0
2024-02-01,8.800000,8.800000,8.800000,8.800000,8.140679,0
2024-02-02,8.790000,8.790000,8.790000,8.790000,8.131430,0
2024-02-05,8.760000,8.760000,8.760000,8.760000,8.103679,0
2024-02-06,8.780000,8.780000,8.780000,8.780000,8.122178,0
2024-02-07,8.800000,8.800000,8.800000,8.800000,8.140679,0
2024-02-08,8.790000,8.790000,8.790000,8.790000,8.131430,0
2024-02-09,8.800000,8.800000,8.800000,8.800000,8.140679,0
2024-02-12,8.810000,8.810000,8.810000,8.810000,8.149932,0
2024-02-13,8.720000,8.720000,8.720000,8.720000,8.066674,0
2024-02-14,8.770000,8.770000,8.770000,8.770000,8.112928,0
2024-02-15,8.800000,8.800000,8.800000,8.800000,8.140679,0
2024-02-16,8.780000,8.780000,8.780000,8.780000,8.122178,0
2024-02-20,8.770000,8.770000,8.770000,8.770000,8.112928,0
2024-02-21,8.760000,8.760000,8.760000,8.760000,8.103679,0
2024-02-22,8.820000,8.820000,8.820000,8.820000,8.159180,0
2024-02-23,8.850000,8.850000,8.850000,8.850000,8.186934,0
2024-02-26,8.830000,8.830000,8.830000,8.830000,8.168429,0
2024-02-27,8.830000,8.830000,8.830000,8.830000,8.168429,0
2024-02-28,8.820000,8.820000,8.820000,8.820000,8.159180,0
2024-02-29,8.780000,8.780000,8.780000,8.780000,8.180611,0
2024-03-01,8.840000,8.840000,8.840000,8.840000,8.236514,0
2024-03-04,8.830000,8.830000,8.830000,8.830000,8.227197,0
2024-03-05,8.810000,8.810000,8.810000,8.810000,8.208565,0
2024-03-06,8.840000,8.840000,8.840000,8.840000,8.236514,0
2024-03-07,8.890000,8.890000,8.890000,8.890000,8.283102,0
2024-03-08,8.890000,8.890000,8.890000,8.890000,8.283102,0
2024-03-11,8.870000,8.870000,8.870000,8.870000,8.264466,0
2024-03-12,8.900000,8.900000,8.900000,8.900000,8.292418,0
2024-03-13,8.900000,8.900000,8.900000,8.900000,8.292418,0
2024-03-14,8.860000,8.860000,8.860000,8.860000,8.255149,0
2024-03-15,8.840000,8.840000,8.840000,8.840000,8.236514,0
2024-03-18,8.840000,8.840000,8.840000,8.840000,8.236514,0
2024-03-19,8.880000,8.880000,8.880000,8.880000,8.273786,0
2024-03-20,8.920000,8.920000,8.920000,8.920000,8.311054,0
2024-03-21,8.960000,8.960000,8.960000,8.960000,8.348322,0
2024-03-22,8.960000,8.960000,8.960000,8.960000,8.348322,0
2024-03-25,8.940000,8.940000,8.940000,8.940000,8.329689,0
2024-03-26,8.940000,8.940000,8.940000,8.940000,8.329689,0
2024-03-27,8.970000,8.970000,8.970000,8.970000,8.357640,0
2024-03-28,8.910000,8.910000,8.910000,8.910000,8.360456,0
2024-04-01,null,null,null,null,null,null
2024-04-02,8.840000,8.840000,8.840000,8.840000,8.294772,0
2024-04-03,8.850000,8.850000,8.850000,8.850000,8.304155,0
2024-04-04,8.830000,8.830000,8.830000,8.830000,8.285388,0
2024-04-05,8.830000,8.830000,8.830000,8.830000,8.285388,0
2024-04-08,8.830000,8.830000,8.830000,8.830000,8.285388,0
2024-04-09,8.840000,8.840000,8.840000,8.840000,8.294772,0
2024-04-10,8.760000,8.760000,8.760000,8.760000,8.219707,0
2024-04-11,8.760000,8.760000,8.760000,8.760000,8.219707,0
2024-04-12,8.730000,8.730000,8.730000,8.730000,8.191555,0
2024-04-15,8.670000,8.670000,8.670000,8.670000,8.135258,0
2024-04-16,8.620000,8.620000,8.620000,8.620000,8.088341,0
2024-04-17,8.620000,8.620000,8.620000,8.620000,8.088341,0
2024-04-18,8.610000,8.610000,8.610000,8.610000,8.078959,0
2024-04-19,8.590000,8.590000,8.590000,8.590000,8.060191,0
2024-04-22,8.640000,8.640000,8.640000,8.640000,8.107107,0
2024-04-23,8.690000,8.690000,8.690000,8.690000,8.154023,0
2024-04-24,8.670000,8.670000,8.670000,8.670000,8.135258,0
2024-04-25,8.640000,8.640000,8.640000,8.640000,8.107107,0
2024-04-26,8.690000,8.690000,8.690000,8.690000,8.154023,0
2024-04-29,8.710000,8.710000,8.710000,8.710000,8.172791,0
2024-04-30,8.590000,8.590000,8.590000,8.590000,8.118917,0
2024-05-01,null,null,null,null,null,null
2024-05-02,8.640000,8.640000,8.640000,8.640000,8.166174,0
2024-05-03,8.710000,8.710000,8.710000,8.710000,8.232336,0
2024-05-06,8.750000,8.750000,8.750000,8.750000,8.270142,0
2024-05-07,8.780000,8.780000,8.780000,8.780000,8.298496,0
2024-05-08,8.770000,8.770000,8.770000,8.770000,8.289047,0
2024-05-09,null,null,null,null,null,null
2024-05-10,8.790000,8.790000,8.790000,8.790000,8.307947,0
2024-05-13,8.800000,8.800000,8.800000,8.800000,8.317400,0
2024-05-14,8.820000,8.820000,8.820000,8.820000,8.336302,0
2024-05-15,8.890000,8.890000,8.890000,8.890000,8.402465,0
2024-05-16,8.880000,8.880000,8.880000,8.880000,8.393012,0
2024-05-17,8.880000,8.880000,8.880000,8.880000,8.393012,0
2024-05-21,8.890000,8.890000,8.890000,8.890000,8.402465,0
2024-05-22,8.860000,8.860000,8.860000,8.860000,8.374109,0
2024-05-23,8.850000,8.850000,8.850000,8.850000,8.364658,0
2024-05-24,8.850000,8.850000,8.850000,8.850000,8.364658,0
2024-05-27,null,null,null,null,null,null
2024-05-28,8.840000,8.840000,8.840000,8.840000,8.355206,0
2024-05-29,8.790000,8.790000,8.790000,8.790000,8.307947,0
2024-05-30,8.780000,8.780000,8.780000,8.780000,8.298496,0
2024-05-31,8.750000,8.750000,8.750000,8.750000,8.329912,0
2024-06-03,8.800000,8.800000,8.800000,8.800000,8.377512,0
2024-06-04,8.800000,8.800000,8.800000,8.800000,8.377512,0
2024-06-05,8.850000,8.850000,8.850000,8.850000,8.425112,0
2024-06-06,8.860000,8.860000,8.860000,8.860000,8.434631,0
2024-06-07,8.820000,8.820000,8.820000,8.820000,8.396551,0
2024-06-10,8.820000,8.820000,8.820000,8.820000,8.396551,0
2024-06-11,8.830000,8.830000,8.830000,8.830000,8.406071,0
2024-06-12,8.890000,8.890000,8.890000,8.890000,8.463191,0
2024-06-13,8.900000,8.900000,8.900000,8.900000,8.472711,0
2024-06-14,8.900000,8.900000,8.900000,8.900000,8.472711,0
2024-06-17,8.900000,8.900000,8.900000,8.900000,8.472711,0
2024-06-18,8.940000,8.940000,8.940000,8.940000,8.510792,0
2024-06-19,null,null,null,null,null,null
2024-06-20,8.930000,8.930000,8.930000,8.930000,8.501270,0
2024-06-21,8.920000,8.920000,8.920000,8.920000,8.491751,0
2024-06-24,8.920000,8.920000,8.920000,8.920000,8.491751,0
2024-06-25,8.940000,8.940000,8.940000,8.940000,8.510792,0
2024-06-26,8.920000,8.920000,8.920000,8.920000,8.491751,0
2024-06-27,8.920000,8.920000,8.920000,8.920000,8.491751,0
2024-06-28,8.850000,8.850000,8.850000,8.850000,8.485041,0
2024-07-02,8.850000,8.850000,8.850000,8.850000,8.485041,0
2024-07-03,8.890000,8.890000,8.890000,8.890000,8.523391,0
2024-07-04,null,null,null,null,null,null
2024-07-05,8.930000,8.930000,8.930000,8.930000,8.561741,0
2024-07-08,8.940000,8.940000,8.940000,8.940000,8.571329,0
2024-07-09,8.940000,8.940000,8.940000,8.940000,8.571329,0
2024-07-10,8.970000,8.970000,8.970000,8.970000,8.600091,0
2024-07-11,8.990000,8.990000,8.990000,8.990000,8.619266,0
2024-07-12,9.030000,9.030000,9.030000,9.030000,8.657616,0
2024-07-15,9.020000,9.020000,9.020000,9.020000,8.648028,0
2024-07-16,9.050000,9.050000,9.050000,9.050000,8.676793,0
2024-07-17,9.000000,9.000000,9.000000,9.000000,8.628854,0
2024-07-18,8.970000,8.970000,8.970000,8.970000,8.600091,0
2024-07-19,8.930000,8.930000,8.930000,8.930000,8.561741,0
2024-07-22,8.970000,8.970000,8.970000,8.970000,8.600091,0
2024-07-23,8.980000,8.980000,8.980000,8.980000,8.609679,0
2024-07-24,8.900000,8.900000,8.900000,8.900000,8.532977,0
2024-07-25,8.880000,8.880000,8.880000,8.880000,8.513803,0
2024-07-26,8.940000,8.940000,8.940000,8.940000,8.571329,0
2024-07-29,8.940000,8.940000,8.940000,8.940000,8.571329,0
2024-07-30,8.930000,8.930000,8.930000,8.930000,8.561741,0
2024-07-31,8.940000,8.940000,8.940000,8.940000,8.632227,0
2024-08-01,8.910000,8.910000,8.910000,8.910000,8.603261,0
2024-08-02,8.850000,8.850000,8.850000,8.850000,8.545326,0
2024-08-06,8.730000,8.730000,8.730000,8.730000,8.429457,0
2024-08-07,8.730000,8.730000,8.730000,8.730000,8.429457,0
2024-08-08,8.790000,8.790000,8.790000,8.790000,8.487391,0
2024-08-09,8.820000,8.820000,8.820000,8.820000,8.516358,0
2024-08-12,8.830000,8.830000,8.830000,8.830000,8.526014,0
2024-08-13,8.910000,8.910000,8.910000,8.910000,8.603261,0
2024-08-14,8.930000,8.930000,8.930000,8.930000,8.622571,0
2024-08-15,null,null,null,null,null,null
2024-08-16,8.980000,8.980000,8.980000,8.980000,8.670850,0
2024-08-19,9.020000,9.020000,9.020000,9.020000,8.709474,0
2024-08-20,9.020000,9.020000,9.020000,9.020000,8.709474,0
2024-08-21,9.050000,9.050000,9.050000,9.050000,8.738441,0
2024-08-22,9.010000,9.010000,9.010000,9.010000,8.699818,0
2024-08-23,9.080000,9.080000,9.080000,9.080000,8.767407,0
2024-08-26,9.070000,9.070000,9.070000,9.070000,8.757752,0
2024-08-27,9.070000,9.070000,9.070000,9.070000,8.757752,0
2024-08-28,9.060000,9.060000,9.060000,9.060000,8.748096,0
2024-08-29,9.060000,9.060000,9.060000,9.060000,8.748096,0
2024-08-30,9.020000,9.020000,9.020000,9.020000,8.770460,0
2024-09-03,8.960000,8.960000,8.960000,8.960000,8.712120,0
2024-09-04,8.960000,8.960000,8.960000,8.960000,8.712120,0
2024-09-05,8.960000,8.960000,8.960000,8.960000,8.712120,0
2024-09-06,8.920000,8.920000,8.920000,8.920000,8.673225,0
2024-09-09,8.950000,8.950000,8.950000,8.950000,8.702395,0
2024-09-10,8.960000,8.960000,8.960000,8.960000,8.712120,0
2024-09-11,8.980000,8.980000,8.980000,8.980000,8.731566,0
2024-09-12,9.020000,9.020000,9.020000,9.020000,8.770460,0
2024-09-13,9.050000,9.050000,9.050000,9.050000,8.799630,0
2024-09-16,9.070000,9.070000,9.070000,9.070000,8.819077,0
2024-09-17,9.070000,9.070000,9.070000,9.070000,8.819077,0
2024-09-18,9.060000,9.060000,9.060000,9.060000,8.809354,0
2024-09-19,9.130000,9.130000,9.130000,9.130000,8.877417,0
2024-09-20,9.120000,9.120000,9.120000,9.120000,8.867694,0
2024-09-23,9.120000,9.120000,9.120000,9.120000,8.867694,0
2024-09-24,9.150000,9.150000,9.150000,9.150000,8.896864,0
2024-09-25,9.130000,9.130000,9.130000,9.130000,8.877417,0
2024-09-26,9.180000,9.180000,9.180000,9.180000,8.926033,0
2024-09-27,9.170000,9.170000,9.170000,9.170000,8.916310,0
2024-09-30,9.090000,9.090000,9.090000,9.090000,8.899667,0
2024-10-01,9.080000,9.080000,9.080000,9.080000,8.889875,0
2024-10-02,9.080000,9.080000,9.080000,9.080000,8.889875,0
2024-10-03,9.060000,9.060000,9.060000,9.060000,8.870295,0
2024-10-04,9.050000,9.050000,9.050000,9.050000,8.860504,0
2024-10-07,9.020000,9.020000,9.020000,9.020000,8.831132,0
2024-10-08,9.030000,9.030000,9.030000,9.030000,8.840922,0
2024-10-09,9.040000,9.040000,9.040000,9.040000,8.850713,0
2024-10-10,9.040000,9.040000,9.040000,9.040000,8.850713,0
2024-10-11,9.070000,9.070000,9.070000,9.070000,8.880085,0
2024-10-15,9.080000,9.080000,9.080000,9.080000,8.889875,0
2024-10-16,9.100000,9.100000,9.100000,9.100000,8.909456,0
2024-10-17,9.100000,9.100000,9.100000,9.100000,8.909456,0
2024-10-18,9.120000,9.120000,9.120000,9.120000,8.929038,0
2024-10-21,9.080000,9.080000,9.080000,9.080000,8.889875,0
2024-10-22,9.060000,9.060000,9.060000,9.060000,8.870295,0
2024-10-23,9.020000,9.020000,9.020000,9.020000,8.831132,0
2024-10-24,9.040000,9.040000,9.040000,9.040000,8.850713,0
2024-10-25,9.020000,9.020000,9.020000,9.020000,8.831132,0
2024-10-28,9.030000,9.030000,9.030000,9.030000,8.840922,0
2024-10-29,9.040000,9.040000,9.040000,9.040000,8.850713,0
2024-10-30,9.020000,9.020000,9.020000,9.020000,8.831132,0
2024-10-31,8.900000,8.900000,8.900000,8.900000,8.774932,0
2024-11-01,null,null,null,null,null,null
2024-11-04,8.910000,8.910000,8.910000,8.910000,8.784792,0
2024-11-05,8.950000,8.950000,8.950000,8.950000,8.824229,0
2024-11-06,8.980000,8.980000,8.980000,8.980000,8.853808,0
2024-11-07,9.040000,9.040000,9.040000,9.040000,8.912965,0
2024-11-08,9.050000,9.050000,9.050000,9.050000,8.922825,0
2024-11-11,9.050000,9.050000,9.050000,9.050000,8.922825,0
2024-11-12,9.010000,9.010000,9.010000,9.010000,8.883388,0
2024-11-13,9.000000,9.000000,9.000000,9.000000,8.873528,0
2024-11-14,8.990000,8.990000,8.990000,8.990000,8.863667,0
2024-11-15,8.940000,8.940000,8.940000,8.940000,8.814370,0
2024-11-18,8.960000,8.960000,8.960000,8.960000,8.834089,0
2024-11-19,8.980000,8.980000,8.980000,8.980000,8.853808,0
2024-11-20,8.970000,8.970000,8.970000,8.970000,8.843949,0
2024-11-21,8.990000,8.990000,8.990000,8.990000,8.863667,0
2024-11-22,9.010000,9.010000,9.010000,9.010000,8.883388,0
2024-11-25,9.050000,9.050000,9.050000,9.050000,8.922825,0
2024-11-26,9.040000,9.040000,9.040000,9.040000,8.912965,0
2024-11-27,9.040000,9.040000,9.040000,9.040000,8.912965,0
2024-11-28,null,null,null,null,null,null
2024-11-29,9.020000,9.020000,9.020000,9.020000,8.893247,0
2024-12-02,9.040000,9.040000,9.040000,9.040000,8.912965,0
2024-12-03,9.050000,9.050000,9.050000,9.050000,8.922825,0
2024-12-04,9.080000,9.080000,9.080000,9.080000,8.952403,0
2024-12-05,9.080000,9.080000,9.080000,9.080000,8.952403,0
2024-12-06,9.110000,9.110000,9.110000,9.110000,8.981981,0
2024-12-09,9.080000,9.080000,9.080000,9.080000,8.952403,0
2024-12-10,9.060000,9.060000,9.060000,9.060000,8.932685,0
2024-12-11,9.070000,9.070000,9.070000,9.070000,8.942544,0
2024-12-12,9.040000,9.040000,9.040000,9.040000,8.912965,0
2024-12-13,9.020000,9.020000,9.020000,9.020000,8.893247,0
2024-12-16,9.020000,9.020000,9.020000,9.020000,8.893247,0
2024-12-17,9.000000,9.000000,9.000000,9.000000,8.873528,0
2024-12-18,8.880000,8.880000,8.880000,8.880000,8.755214,0
2024-12-19,8.850000,8.850000,8.850000,8.850000,8.725636,0
2024-12-20,8.900000,8.900000,8.900000,8.900000,8.774932,0
2024-12-23,8.900000,8.900000,8.900000,8.900000,8.774932,0
2024-12-24,8.940000,8.940000,8.940000,8.940000,8.814370,0
2024-12-27,8.920000,8.920000,8.920000,8.920000,8.794652,0
2024-12-30,8.890000,8.890000,8.890000,8.890000,8.765074,0
2024-12-31,8.820000,8.820000,8.820000,8.820000,8.758122,0
2025-01-02,8.830000,8.830000,8.830000,8.830000,8.768052,0
2025-01-03,8.860000,8.860000,8.860000,8.860000,8.797842,0
2025-01-06,8.880000,8.880000,8.880000,8.880000,8.817701,0
2025-01-07,8.820000,8.820000,8.820000,8.820000,8.758122,0
2025-01-08,8.820000,8.820000,8.820000,8.820000,8.758122,0
2025-01-09,null,null,null,null,null,null
2025-01-10,8.750000,8.750000,8.750000,8.750000,8.688614,0
2025-01-13,8.720000,8.720000,8.720000,8.720000,8.658824,0
2025-01-14,8.740000,8.740000,8.740000,8.740000,8.678683,0
2025-01-15,8.840000,8.840000,8.840000,8.840000,8.777983,0
2025-01-16,8.870000,8.870000,8.870000,8.870000,8.807772,0
2025-01-17,8.890000,8.890000,8.890000,8.890000,8.827632,0
2025-01-20,null,null,null,null,null,null
2025-01-21,8.940000,8.940000,8.940000,8.940000,8.877280,0
2025-01-22,8.940000,8.940000,8.940000,8.940000,8.877280,0
2025-01-23,8.970000,8.970000,8.970000,8.970000,8.907070,0
2025-01-24,8.970000,8.970000,8.970000,8.970000,8.907070,0
2025-01-27,8.930000,8.930000,8.930000,8.930000,8.867352,0
2025-01-28,8.960000,8.960000,8.960000,8.960000,8.897141,0
2025-01-29,8.950000,8.950000,8.950000,8.950000,8.887210,0
2025-01-30,8.980000,8.980000,8.980000,8.980000,8.917000,0
2025-01-31,8.900000,8.900000,8.900000,8.900000,8.900000,0
2025-02-03,8.860000,8.860000,8.860000,8.860000,8.860000,0
2025-02-04,8.900000,8.900000,8.900000,8.900000,8.900000,0
2025-02-05,8.940000,8.940000,8.940000,8.940000,8.940000,0
2025-02-06,8.950000,8.950000,8.950000,8.950000,8.950000,0
2025-02-07,8.930000,8.930000,8.930000,8.930000,8.930000,0
2025-02-10,null,null,null,null,null,null
2025-02-11,null,null,null,null,null,null
